tag;artist_song;bpm_median;bpm_std;centroid_mean;centroid_std;onset_regular;onset_strength_mean;onset_strength_std;self-correlation;spectral_contrast_mean;spectral_contrast_std;spectral_flux_mean;spectral_flux_std;spectral_rolloff_mean;spectral_rolloff_std;spectral_bandwidth_mean;spectral_bandwidth_std;volume_mean;volume_std;zero_cross;cepstral_mean1;cepstral_mean2;cepstral_mean3;cepstral_mean4;cepstral_mean5;cepstral_mean6;cepstral_mean7;cepstral_mean8;cepstral_mean9;cepstral_mean10;cepstral_std1;cepstral_std2;cepstral_std3;cepstral_std4;cepstral_std5;cepstral_std6;cepstral_std7;cepstral_std8;cepstral_std9;cepstral_std10
happy;Aretha_Franklin_Respect_1967_Original_Version_;117.453835227;2.53088158829;2834.68613587;705.430459066;0.462;0.288997657783;0.164067824434;108.674;9.16197;4.16751;12.1232;11.3166;8215.49187747;777.918071984;2598.34714428;291.628003919;-0.284676;13.0697;0.139;-15.2219587106;73.1902801261;-7.51433559414;28.9414884917;2.90094271749;13.0742544212;-3.24176816027;6.03632016384;0.255647656251;7.15901091646;57.4035202079;25.0242464915;14.4712045597;14.8099469282;8.92656631161;9.56128941539;9.06984311314;7.66551472214;7.98711187725;9.46258033507
happy;Armandinho_Desenho_de_Deus;135.999177632;0.0;2073.84169968;760.326008215;0.399;0.333202629148;0.163916498564;120.072;6.20998;2.02594;6.03384;5.75536;8077.28820553;970.272306937;2588.62484439;397.155015532;-6.79382;12.7276;0.067;-73.8069195892;109.087279218;23.4463929981;12.5482065404;0.831772871435;10.5435349442;-4.19565386395;5.4694223159;-3.61406917462;4.87865092437;43.0392642985;21.9940195308;14.2474499425;12.3496310378;11.4646715616;9.60719337199;9.53113001584;7.55716754817;8.2529140157;8.10299352812
happy;Arthur_Grumiaux_Brahms_Sonata_for_Piano_Violin_in_G_major_Op_78;135.999177632;36.1648617255;1168.15033551;277.440709246;0.698;0.310328847272;0.103594983938;17.562;1.56122;1.18381;0.323506;0.568618;3663.03155493;1148.44242665;1288.66330024;328.617234969;-28.2857;15.6401;0.073;-290.342880532;169.873831875;-16.157864508;12.9364651033;-0.84129519886;-5.28780063714;-6.06827837347;-8.71170205295;-7.9749582005;-1.1573304214;90.2267587047;19.2640377785;19.3066701909;9.26939669671;9.65350903441;8.47535939159;8.68751648317;8.89667930297;9.69418612724;8.78572988993
happy;Astor_Piazzolla_Las_cuatro_estaciones_porten_as_Compilado_;89.1029094828;25.4446430513;1568.6632743;549.656926633;0.435;0.344565341648;0.146701233368;26.322;4.18058;1.33771;1.98219;1.70712;5535.25170998;1279.06095183;1794.18114289;310.801438565;-17.1723;15.6539;0.105;-119.947233303;127.975421941;-31.4535942285;31.0853198725;-1.4572567242;3.80644398992;-7.87100217642;4.32851182459;-3.74983111571;2.70645898769;46.6774655791;33.4600096242;12.2567281218;8.92144113897;7.60599923144;7.44308730147;8.10690817935;7.6094666301;8.04688349561;7.59725347755
happy;B_Some_Melody_The_Beautiful_Girls;89.1029094828;29.1554240178;1672.00894588;764.715271885;0.414;0.333157460034;0.164453444985;101.553;6.38257;2.42999;6.10546;6.50024;6391.34337989;2032.72050592;2082.80047214;550.114441804;-9.55037;14.2048;0.079;-95.0077822581;123.61271503;0.793600044115;10.6557163255;3.03598142431;7.05755741239;-7.60579756504;0.41769835448;-11.4361325743;-4.33758655332;54.6771115761;37.5607621728;16.7672308481;14.9902303874;13.7714382112;11.4679963722;10.4477375857;9.78153989598;8.37269032511;8.87896785445
happy;Bach_Christmas_Oratorio_BWV_248;123.046875;2.59769696297;1486.55562875;238.626926931;0.633;0.386250769197;0.115557129373;7.478;2.16816;1.03784;0.629829;0.729723;4923.99243462;1179.89536776;1632.88873474;286.793574518;-21.5821;15.2182;0.079;-208.102900444;148.55146179;-31.3184151041;10.3844745505;-19.1847725734;-10.1851507421;-5.69788399393;-6.20677705513;-15.1681810616;4.84212954619;55.9080127444;18.3625691933;18.6689406905;11.6871078482;10.1690568121;7.30293317786;11.3624118078;8.27242837787;7.80631735243;9.28312016532
happy;Bach_Goldberg_Variations_Version_For_String_Trio_BWV_988_In_Memoriam_Glenn_Gould_;112.347146739;29.2141930189;1343.41179506;322.415777786;0.528;0.474593252127;0.121279826644;2.504;0.611999;0.267221;0.0275991;0.0349087;4073.81208512;1000.24840625;1470.0683291;255.789082531;-34.593;14.2735;0.064;-360.708503898;151.906629532;-24.1941803706;27.8127189346;1.91944317479;-10.8281493142;-12.1675968534;-1.5208574748;-3.44286929795;3.31832476011;44.4429392817;22.9152297963;10.505737088;7.98178648819;8.2801524886;6.68538741599;8.02000650605;8.49961171673;9.17363215428;10.5328869603
happy;Bach_Goldberg_Variations_Var_28_for_2_guitars;103.359375;39.3678252575;918.891948169;194.753304031;0.573;0.307896505933;0.113437922653;15.043;1.74817;0.747676;0.63094;0.760561;3252.55721364;936.521000092;1261.07410854;242.231087893;-27.8894;14.2824;0.045;-265.587093731;170.016159038;-12.0711932551;20.8141151148;3.10109262991;-0.431034151854;-12.9328462764;-7.75049616311;-13.0126170165;-8.63387704131;46.8622546244;17.5486051316;15.5803175699;10.7536668785;9.19095424315;8.48981541414;7.84542364415;7.60144410243;8.15217855786;9.21114925086
happy;Bad_Sounds_Living_Alone;117.453835227;1.42108547152e-14;2308.53843189;742.892399462;0.485;0.265660613327;0.106850426224;523.954;10.3769;3.41036;15.5849;13.1126;7889.41319533;1226.81946858;2571.18413412;396.589043194;-0.640416;13.5919;0.09;-23.0220127827;82.7323285502;12.9004815401;32.767911795;1.26490597681;12.9774490421;-0.795307372236;7.86839403758;-1.27763027931;5.13342410057;63.5192009731;30.253423117;24.3880948321;17.2993688166;11.1843017861;12.0128814991;11.8388847574;9.27564181198;11.2147933198;10.089171708
happy;Ball_Park_Music_It_s_Nice_To_Be_Alive_Official_Video_;95.703125;17.7642619531;2726.05035083;800.902988262;0.608;0.292096451175;0.125000001823;45.202;6.36754;1.93419;5.25702;3.90116;8761.57665817;787.795655288;2804.93897672;335.464268082;-3.41086;12.8732;0.137;-49.3693854214;73.2180109476;-1.5779721624;18.5645298678;7.72669609519;7.72828150332;-4.26542089606;5.59174075285;-5.9433988795;3.86121654403;48.8096354075;22.9993998686;18.4702075897;13.8258729692;10.6907753157;10.4651733254;9.04545306145;8.87736540144;8.30404472503;8.04940690698
happy;Bassoon_Concerto_in_B_flat_major_K_191_186e_II_Andante_ma_Adagio;129.19921875;24.0722116544;996.685406843;192.07315729;0.785;0.417395362974;0.112586801512;12.693;1.38663;0.567625;0.332784;0.410308;2856.38001941;787.467229655;1110.42912981;191.119133974;-29.065;13.4813;0.054;-310.142224222;176.307724681;-11.3862581724;-1.42776313063;-11.6260646575;-10.5741822802;-9.41330890941;-13.9351651519;-10.0261049844;-8.13220463384;43.6848681005;18.8637449052;17.8452822731;16.3687796935;9.87676681542;8.0107980694;7.89979852754;7.22340814805;7.4566786901;7.93935143926
happy;Bastille_Glory;123.046875;23.0695865308;1756.36723867;753.620093712;0.674;0.241719877528;0.115916205638;53.881;3.89039;1.36943;2.89487;2.52966;6870.97892031;1841.10103699;2247.21764853;510.212417916;-13.9444;15.1189;0.067;-153.440152305;120.997246793;5.31863831105;25.5336253688;13.4865705377;0.764182324523;0.629715129982;8.16657655641;-10.2640557437;7.13446603014;73.5320994194;36.3450400121;23.4610296163;23.0403267939;18.0529841211;13.9641738969;9.8892257833;10.4396110316;11.4076762101;9.1904039653
happy;Beach_Boys_Barbara_Ann;151.999080882;13.4937231315;2398.98749909;584.820840278;0.47;0.274577122813;0.126240659326;83.854;5.30103;2.30937;3.50468;3.28606;7415.07034877;954.987928774;2374.27025578;311.883335359;-6.24204;13.976;0.115;-71.8353176354;80.7042046216;-16.470487232;30.9261473653;3.71726009192;15.3419307927;-6.04617744956;5.04029981166;-5.0527726931;1.00425070661;56.7546405987;23.766706696;22.8677755104;15.3394074947;14.4584963996;14.4307362554;12.2187902929;13.6289820273;12.0127331641;10.5624943604
happy;Beach_Boys_Wouldn_t_It_Be_Nice;123.046875;14.5393805574;2206.91270226;503.761172414;0.439;0.41214093592;0.138320099919;35.214;5.66046;2.16571;3.25014;3.07404;7303.46136995;987.729006617;2296.35403743;281.526736346;-6.28311;14.1084;0.103;-68.868057386;97.7655041494;-11.0920489377;32.0679265635;-1.52163889172;5.52682040765;-13.3277415537;2.55041075191;-9.69022443291;3.39289375743;47.6969615562;22.4598425742;21.0404203471;11.1620632281;11.3093674219;8.78087889067;8.95904667951;7.76376340875;8.42931717968;7.94665533546
happy;Bear_s_Den_Berlin;123.046875;19.2159739226;1293.51648598;671.152154111;0.41;0.295569507561;0.117298912343;21.509;1.54772;0.631301;0.45654;0.519748;5978.60698999;1621.03596289;1987.86881578;489.47223057;-24.6237;14.1674;0.049;-260.304809623;119.377968656;20.119221068;22.5800943105;2.49574895973;13.2178423588;1.86673648312;2.40953395446;-6.1236526885;-1.27246766363;54.0906633343;28.934749336;21.2443991335;15.3714499998;14.2738971566;11.9173123193;11.9494926573;9.58732594448;10.0246185052;8.43376240849
happy;Bebel_Gilberto_Bim_Bom;112.347146739;13.4242869598;1929.48721671;651.61624653;0.556;0.331327289065;0.135155004748;217.425;5.6976;1.71189;4.33544;4.48132;8349.29017849;562.97995007;2678.36405816;258.029942972;-7.35085;11.3164;0.052;-89.009008036;99.5007001244;33.2047471559;30.3517053666;11.3704950098;14.4369915648;10.4206044032;9.37051797528;-1.63763277184;7.34887062975;35.5603672709;20.2281744362;13.7168493777;14.9802606502;10.9152727421;9.33067405334;7.95849675098;7.08459525163;5.88216908252;6.59936444099
happy;Beer_In_The_Headlights_By_Luke_Bryan_WITH_LYRICS_HD_;151.999080882;14.8297935584;2648.3416899;547.240765386;0.432;0.328981712584;0.127531679393;196.303;11.848;2.54512;16.0075;12.1688;8247.21679688;839.709758268;2616.92369901;305.217062832;3.25176;12.432;0.124;21.237182387;84.0310014965;-2.27438941223;32.2742569365;5.39484899613;4.33207724607;-4.00611346754;12.5073625247;-1.7185505119;2.70629619413;29.765688512;20.2768800973;14.1589312319;10.3880105731;9.31761892855;8.31521632156;6.75422881871;7.18514029747;7.16486563252;7.85394458858
happy;Beethoven_6th_Symphony_Pastoral_Complete_;123.046875;18.2234521977;1577.02984667;422.345067062;0.772;0.349798050704;0.0976055626575;0.738;1.08766;0.858614;0.122458;0.177119;5493.96619835;1192.2592155;1827.19182416;260.113153879;-26.3513;15.6473;0.079;-330.143538209;131.499786761;-17.2796875954;21.1025471323;-6.9693168739;-5.60644050816;-11.008846545;-3.12153676295;-2.13527857748;-2.51563149551;77.9441388086;32.0506614923;16.19471992;9.2371296651;6.20604167764;6.00148225318;5.87427375403;6.79128591569;8.23878330542;10.6283925228
happy;Beethoven_Sonata_for_violin_and_piano_in_F_Major_Op_24_Spring_;143.5546875;23.671623438;1180.13329093;526.891939419;0.443;0.340009881057;0.144243187383;15.901;1.38546;0.844369;0.402582;0.706636;4392.81717877;1820.80247269;1475.58317225;529.350685947;-27.5094;13.0085;0.07;-291.238908613;149.415847388;2.16387097648;14.3351537099;-12.0718764764;-10.547056658;-17.2172890734;-9.69843763599;-9.70043816807;-3.74346317182;74.1458273769;33.5119573944;22.8734563157;15.843230523;12.4340402742;11.6556311364;10.5378381185;8.85785519321;10.0556349396;10.0972249522
happy;Bela_Fleck_Pre_lude_from_Partita_No_3_for_Solo_Violin_by_JS_Bach;112.347146739;17.6578972893;961.467141282;145.236825931;0.215;0.410345420052;0.137766756266;14.682;1.95955;0.639773;1.09111;1.1382;3454.26071442;870.831055777;1212.57269521;214.378050888;-27.5388;13.8704;0.052;-275.199004881;157.549344556;-16.9699988971;2.76613120711;-35.3542463186;-21.0145132327;-31.7476596818;-24.1928736628;-21.9902788772;-26.4570765635;32.6711867668;13.8159615057;12.0853236875;9.06718884969;8.58082271391;7.97811931478;8.21909360807;7.78912090638;8.11368036432;9.78776858731
happy;Ben_Harper_Jack_Johnson_Please_Me_Like_You_Want_To;143.5546875;24.2621488561;1788.6070389;889.42796714;0.465;0.312773719501;0.142198049279;13.949;1.7759;0.608085;0.446814;0.504252;7166.89487132;1639.78057969;2340.02242536;501.223865343;-19.1246;13.4403;0.06;-221.192808523;113.056396944;29.495673524;29.7749862418;2.1838696993;10.4509002609;-4.55848579636;-4.56179975726;-6.78197250264;2.72182070121;55.9183933268;32.9854745968;18.508158826;13.5086368886;10.0699746552;8.71427264487;9.00375801423;8.12555990296;7.17795227705;7.13717583803
happy;Ben_Harper_The_Innocent_Criminals_Steal_My_Kisses_live_at_Red_Rocks_;107.666015625;17.9663462511;1990.10490834;825.771956348;0.412;0.347246776961;0.166535666939;47.044;5.33431;2.14731;5.41628;4.79803;7382.74554907;1420.00350843;2395.60528939;498.511293547;-8.62891;13.3907;0.08;-90.1032603312;114.344568371;6.50328055327;21.8855362296;8.60258418485;12.0500164524;-4.53783964347;8.92229349735;-5.4362548565;3.65128332102;46.6718093303;28.9811105491;21.7127435574;15.32217883;11.3193642953;9.53849041086;9.07637533687;7.7739211933;8.22203007538;7.09964602639
happy;Ben_Harper_Another_Lonely_Day;117.453835227;29.082056627;1431.42960089;826.729678901;0.543;0.255754329313;0.124503422956;67.127;2.66043;1.12581;1.2404;1.63094;6007.96988073;2335.95603165;2032.52234276;623.847747926;-18.4046;13.646;0.042;-203.845080492;124.822547693;11.4179720792;27.0662380306;15.910554293;16.3279165656;4.71177484011;2.39571081842;2.25820115003;2.15576683902;66.6857680637;36.4350817064;18.6897261838;15.2274832216;12.5605736217;9.55464604397;10.7481561135;8.9670459062;7.94914559482;10.9260144002
happy;Ben_Harper_Burn_One_Down;103.359375;1.75810388934;1326.18984942;701.276596776;0.392;0.305047248969;0.157467642718;161.885;4.64233;1.89766;5.23181;6.99554;5316.78280468;2208.60272734;1876.81843232;596.870217774;-14.0108;14.7464;0.039;-160.975648478;138.701998974;14.4162845005;29.9909968997;17.6601801619;21.8780912283;6.13900881314;8.70459756633;-1.49753460226;3.05830609434;75.1159120486;32.6384461068;23.5773530451;12.1559433854;15.1041321347;9.88916327525;10.0161346483;7.84745828941;8.13907978173;8.91405479675
happy;Ben_Harper_Excuse_Me_Mr;151.999080882;25.6503045382;1458.55269595;762.38403974;0.414;0.317080220691;0.159783497619;56.927;2.87098;1.53757;3.10387;4.79848;5651.19732344;2212.46942443;1944.24274548;646.315368504;-18.8317;14.6384;0.049;-210.283090868;123.826150303;4.34845117437;35.5766480944;13.1297280389;24.7978702533;5.05230251261;14.9827071545;9.46868408007;17.9628599252;83.6210109818;41.9446799696;28.7380931806;24.9166385799;16.524491579;13.3292425069;13.6299519107;9.14867498363;14.1339766226;9.2695282583
happy;Ben_Harper_Forever;161.499023438;40.397227955;1701.09672718;583.831266857;0.631;0.344344822575;0.165008918648;16.683;1.518;0.793261;0.49919;0.831069;7175.3681805;1235.45200134;2307.94364387;369.751638613;-23.0479;12.4138;0.058;-245.900012048;105.896386216;21.3248162419;34.9303055673;2.37275141892;8.73295423746;-13.7010211305;-3.79571382327;-6.819507895;-1.43133288504;67.1107359233;26.5482927691;16.9530045715;17.1702369428;15.0286381716;10.9870216218;11.2017400571;9.76064809865;10.2430536567;10.5070469037
happy;Ben_Harper_By_my_side;129.19921875;24.0703790623;1449.03043824;645.636912973;0.581;0.277560892157;0.145224285358;123.463;4.88809;1.61444;2.59689;3.19006;7018.65570192;1784.61559349;2274.65902646;513.422584427;-14.4997;14.0921;0.048;-128.312713055;118.362470169;34.5950989539;22.3276040098;8.62857862478;18.9895869225;4.53231798516;1.43986211509;-0.764274177874;7.1183916906;47.5326364592;25.7250923427;20.5830001309;12.8956617629;12.0155575097;8.89518443451;10.2287560252;8.09075995772;9.08440320595;8.74269682509
happy;Ben_Howard_Keep_Your_Head_Up;161.499023438;32.8774422799;2299.50953593;795.248383769;0.503;0.304084414516;0.133382779743;12.366;2.26526;0.821854;0.747598;0.807394;7786.62745586;1213.72983216;2523.91075941;421.123566648;-14.3474;13.0223;0.093;-158.27807523;94.0863353567;9.00402480767;26.7325167897;0.333757463625;14.4073105416;3.17385073537;6.1991236346;-4.4230035105;3.818965074;51.6054624437;27.0530789095;21.7187251747;13.5204502504;10.4818224199;11.0936876203;8.51080483475;8.14321878232;6.83283991205;7.74038752119
happy;Ben_Howard_Old_Pine;135.999177632;25.0426982234;1293.56067233;762.58141751;0.899;0.184529724599;0.0954378073307;1.069;0.652668;0.53795;0.10699;0.178908;4747.21520989;1917.69063592;1689.70212103;500.82641472;-33.2741;15.3269;0.041;-424.732426261;131.666061922;9.88831591776;24.3733134128;14.7990056535;12.5757375535;4.87710382856;5.42363095012;-6.3425811396;-7.66737470283;104.360367299;30.6419296417;17.6726306054;13.0156955948;12.4258784738;10.1041549683;9.94890987223;8.49901932611;11.204906975;10.8834658492
happy;Ben_Howard_Only_Love;151.999080882;37.171369168;2032.48264548;849.134801175;0.418;0.310410772188;0.151006134087;250.56;7.24433;3.68016;11.043;14.9379;7543.0073194;1363.00945515;2468.55676581;421.871289747;-7.5788;14.3542;0.078;-77.1337411334;84.4722547571;8.24471468419;35.6996992762;11.7583883242;20.3309542786;4.72024456712;11.5794842857;-0.353294030962;7.66644029337;99.4897171013;29.7462707138;21.2463714739;17.7268682974;15.6413685448;10.5700566271;9.36258509089;9.01669768011;7.88842598732;7.85451600257
happy;Benjamin_Britten_A_Ceremony_of_Carols_Op_28_George_Guest_Marisa_Robles_St_John_s_Cambridge;123.046875;38.6044236453;1497.31826851;435.748584059;1.385;0.35977984571;0.145254152001;3.178;0.599903;0.62566;0.163017;0.332297;5312.73361268;1639.42123224;1814.79911834;416.193377902;-29.9754;13.6832;0.059;-458.125181253;98.5277859601;8.49872001522;6.55492329059;-20.839856197;-13.7594354342;18.2951811598;-6.18306271717;-16.6185771843;0.111822525237;67.2714061459;24.7825550465;24.0961478895;13.4679917664;23.3557914976;17.4960664849;14.0267723499;10.4887929518;14.5349957539;8.66667546534
happy;Best_Coast_Happy_Lyrics_in_Description_;107.666015625;24.9337247338;1841.48493548;362.259554702;0.434;0.470446222566;0.135529649491;149.316;12.9651;1.32356;13.1163;5.68347;5097.4453227;1006.50004852;1732.42194442;254.150264104;-5.30801;18.2728;0.124;5.61528991175;125.864827229;-60.3073005055;33.7807162803;11.0170951988;-0.0179665655799;1.48783863505;3.87163203631;0.870053636105;10.6548474699;20.2645303876;17.8760479475;14.7182771275;8.64353045438;7.54369885207;9.2806315355;7.72324028382;7.54470298642;6.3760678721;6.04912555699
happy;better_together_jack_johnson;112.347146739;9.11295819725;1715.7870849;960.452185237;0.359;0.376021131401;0.18077702907;243.468;5.0294;2.51873;6.88456;9.74847;6725.03929205;2256.36126604;2232.22243704;596.899201149;-11.3071;13.3218;0.039;-167.840361988;108.811255313;26.8675934692;34.2588558045;23.5768385359;22.1815433538;7.27846879762;13.359086065;3.75851515104;10.0788099782;85.791880093;34.5029560354;19.7402570171;15.9421483145;15.2029583245;11.8949813557;10.9266936469;10.3092346408;11.1827260262;9.3147592213
happy;Big_Rich_Look_At_You_Official_;161.499023438;33.8377221748;2277.11718899;630.80074378;0.59;0.301458206361;0.1509030089;5.356;1.82178;0.718565;0.524886;0.561385;7432.6605887;1080.11189917;2371.2151439;369.588023045;-14.8925;13.6302;0.097;-202.947362602;94.1773867452;-5.13233674717;30.0519074211;5.46360894906;10.6214244923;-0.708472643295;11.2726687216;-3.33407816961;9.32229775062;47.8706386947;27.582615347;22.79435747;18.4120118833;16.4979253434;11.8860326101;11.0721203562;8.69488717911;9.59995879216;9.4542185732
happy;Birds_of_Bellwoods_Come_Home_Audio_;112.347146739;14.3885613429;2102.2920922;810.715375589;0.492;0.31604449261;0.138215245761;188.306;10.7204;2.56619;11.206;6.38519;7567.62740655;1145.46268785;2376.35884149;369.669625287;-3.55063;14.5665;0.112;-0.275032174401;97.2361798849;-9.17823587624;29.570035441;0.228103206829;0.449680636794;-3.41530474836;-2.53214613284;-9.55117272423;6.53153212249;42.0046372172;27.0880818859;21.3506960762;14.52998171;9.86973651927;10.590963911;8.97512782045;7.51562742689;8.19378245214;7.71075365468
happy;Blake_Shelton_Lonely_Tonight_featuring_Ashley_Monroe_Official_Video_;78.3025568182;41.0973359124;2216.8942518;557.739516455;0.505;0.328855957664;0.152334042006;18.28;3.16099;0.874502;1.13739;1.11634;7655.178686;1266.75473986;2428.86649691;392.391931691;-11.0372;13.3487;0.104;-116.035340736;99.187176096;-0.478452073261;29.3707049841;3.85393796958;-2.67276233157;-5.89644231602;5.28589323359;-0.60417833818;4.48802708616;46.4860035673;24.1303704344;12.1598342251;12.0513192394;9.89086373793;10.2667072859;7.23873132828;7.21820393403;6.94067145452;6.82336681429
